userId,paperId
369,23788
369,12041
369,31469
369,19856
369,19089
369,15927
369,16787
369,12950
369,34200
369,32923
369,26012
369,16922
369,32161
369,27299
369,13735
369,27560
369,35755
369,4850
369,35246
369,32032
369,8885
369,15543
369,2420
369,8891
369,25534
369,2971
369,24768
369,27424
369,13250
369,24772
369,32197
369,20167
369,4857
369,33314
369,35852
369,22735
369,26659
369,2775
369,24792
369,5082
369,8685
369,12504
369,27357
369,2377
369,24546
369,9700
369,9961
369,8615
369,19180
369,32493
369,25071
369,16880
369,5032
369,33010
369,510
369,33015
369,33016
369,2297
369,251
369,20732
369,19198
369,1279
370,35475
370,32261
370,35787
370,35647
371,32312
371,32441
371,34030
371,32094
371,32991
372,33362
372,32930
372,33231
373,32402
374,26562
374,2502
374,10503
374,8311
374,461
374,30543
374,30480
374,5594
374,20508
374,557
374,2728
374,19164
374,12907
374,3564
374,32301
374,13103
374,13488
374,9396
374,31607
374,22521
374,34106
374,11326
375,33426
375,33375
376,34178
376,164
376,20030
376,32823
376,2504
376,26973
376,35102
377,35584
377,35073
377,16131
377,35268
377,15623
377,35656
377,26449
377,2387
377,35413
377,16086
377,35607
377,1284
377,31386
377,33115
377,35807
377,32929
377,23643
377,30977
377,30002
377,30385
377,34610
377,35795
377,35133
378,1632
378,19845
378,30023
378,33736
378,26121
378,32394
378,19851
378,2406
378,16142
378,9361
378,1115
378,23651
378,16246
378,27355
378,15708
378,9120
378,16034
378,15779
378,29989
378,9830
378,31505
378,32808
378,34666
378,23143
378,16172
378,16240
378,3464
378,11571
378,24630
378,24570
379,30483
379,32267
379,32747
379,31846
380,31582
380,32278
381,4402
381,33747
381,33719
381,31583
381,32524
381,33710
381,1471
382,32320
382,3085
383,32801
383,194
383,34476
383,4037
383,18972
383,30156
383,30946
383,32974
383,33040
383,31506
383,23724
383,30326
383,30729
383,19512
383,31803
383,35196
383,35133
383,35807
384,27650
384,21766
384,2311
384,33196
384,25474
384,20238
384,461
384,4628
384,33237
384,4121
384,12954
384,31068
384,5021
384,20383
384,35
384,16164
384,2502
384,25574
384,4072
384,17259
384,12524
384,2341
384,30254
384,8945
384,946
384,13171
384,31607
384,21564
385,19585
385,4996
385,15878
385,35335
385,10376
385,34827
385,435
385,19214
385,23311
385,8849
385,26999
385,33686
385,26391
385,4636
385,31134
385,1293
385,32674
385,1659
385,12068
385,2982
385,16168
385,23465
385,20650
385,31148
385,12589
385,30382
385,32535
385,20019
385,10420
385,34004
385,31543
385,23380
385,30434
385,9677
385,33211
385,15677
385,3277
385,3777
385,17227
385,23493
385,25158
385,21575
385,35145
385,34635
385,23500
385,34658
385,2889
385,15823
385,32080
385,19153
385,9170
385,8660
385,32981
385,27612
385,4574
385,35297
385,35042
385,35963
385,26980
385,9322
385,30572
385,31470
385,2749
385,2228
385,3188
385,10743
385,505
385,32383
385,17277
385,32073
385,15573
386,27076
386,4822
386,19528
386,16139
386,24150
386,34701
386,33678
386,32976
386,8785
386,31428
386,25493
386,32342
386,33239
386,30425
386,22554
386,32988
386,33242
386,4128
386,23333
386,33320
386,26172
386,12701
386,35188
386,30468
386,35064
386,32249
386,31227
386,34620
386,2518
386,27285
387,26113
387,16130
387,33668
387,15493
387,29958
387,25305
387,13707
387,20621
387,16014
387,2883
387,24471
387,23448
387,24610
387,34866
387,35492
387,23089
387,31144
387,16553
387,26412
387,1202
387,20622
387,34864
387,16200
387,20402
387,23478
387,10295
387,17464
387,27834
387,35387
387,32707
387,9029
387,3787
387,27592
387,9035
387,23778
387,34829
387,25367
387,9939
387,34830
387,24024
387,11812
387,31322
387,12111
387,8540
387,2914
387,21603
387,33252
387,5349
387,30438
387,10349
387,9071
387,2800
387,20466
387,32246
387,33016
387,9813
388,35105
388,25570
388,26052
388,32453
388,30504
388,4075
388,16045
388,23536
388,25352
388,18994
388,32534
388,35928
388,30852
388,32123
388,32093
389,32968
390,32551
391,32696
391,34181
392,34215
392,32092
392,32613
392,34031
393,33161
393,23276
393,32677
393,35126
393,35255
393,35321
393,35035
393,34684
393,32335
394,35809
394,32123
394,30852
394,32453
394,35287
394,32185
394,35595
394,32093
394,35646
394,34237
395,15648
395,12161
395,25537
395,32395
395,27302
395,15751
395,32695
395,13079
395,29998
395,9808
395,35550
395,32406
395,29975
395,1520
395,11290
395,33326
395,32956
395,23578
395,12158
396,34138
396,31219
396,31364
397,23810
397,23622
397,31175
397,19465
397,31434
397,10315
397,33057
397,35342
397,25069
397,26896
397,30929
397,15826
397,33683
397,25941
397,8590
397,1239
397,30234
397,33691
397,10333
397,33246
397,30047
397,24544
397,31472
397,23139
397,9255
397,9079
397,15977
397,34339
397,25517
397,24752
397,32434
397,23122
397,19957
397,26102
397,11785
397,20088
397,29945
397,34346
397,35199
398,33344
398,8256
398,17474
398,32259
398,8196
398,13382
398,19015
398,2504
398,9463
398,26986
398,8514
398,8975
398,1513
398,10837
398,26969
398,5400
398,3737
398,15837
398,8734
398,9119
398,23490
398,23332
398,8357
398,9318
398,13031
398,23437
398,20073
398,23658
398,2542
398,16175
398,23281
398,15987
398,26973
398,32823
398,15736
398,13306
398,16189
398,20030
398,9791
399,19586
399,2379
399,29956
399,2518
399,16139
399,24150
399,34701
399,33678
399,31227
399,27285
399,20247
399,13208
399,4889
399,9114
399,34436
399,12701
399,30110
399,4128
399,12706
399,32675
399,23333
399,33191
399,33320
399,33500
399,26172
399,22554
399,35861
399,34996
399,30468
399,9272
399,33209
399,23610
399,4085
399,34756
399,34623
399,34624
399,2116
399,27076
399,19528
399,4170
399,32715
399,20173
399,32249
399,32976
399,8785
399,12370
399,32163
399,31428
399,23368
399,4822
399,33239
399,30425
399,33242
399,35291
399,32988
399,34105
399,17632
399,35043
399,23653
399,34662
399,34620
399,5099
399,108
399,35439
399,32752
399,33009
399,13301
399,3958
399,19191
399,35064
399,30457
399,9855
399,33278
399,25493
400,27168
400,8258
400,35493
400,32551
400,35767
400,24162
400,35630
400,15636
400,26038
400,32631
400,35001
400,4732
400,35678
400,13759
401,1632
401,31330
401,3269
401,32328
401,27437
401,16113
401,35253
401,24759
401,19513
401,16156
401,10302
401,8479
402,33328
402,32075
402,32654
403,23628
403,31471
404,34020
405,33280
405,2
405,32131
405,26756
405,21768
405,394
405,32911
405,30872
405,21780
405,15893
405,2328
405,30361
405,30918
405,30112
405,31907
405,18981
405,32172
405,3630
405,34225
405,34996
405,5301
405,3387
405,12149
405,21441
405,10306
405,21574
405,33097
405,32204
405,2383
405,32209
405,15956
405,34664
405,20058
405,35291
405,12766
405,21599
405,30056
405,32660
405,27579
405,9448
405,13673
405,26348
405,15740
405,33262
405,8296
405,21363
405,33396
405,9589
405,31465
405,34319
405,10836
405,35263
405,21460
405,31357
406,8866
406,30851
406,4948
406,2542
406,27350
406,25351
406,27432
406,31146
406,32091
406,26110
406,34023
407,4738
407,4374
407,5000
407,33801
407,143
407,8596
407,33429
407,11414
407,15896
407,32539
407,27173
407,2343
407,15665
407,4403
407,4794
407,30779
407,9021
407,30398
407,32321
407,27204
407,35653
407,967
407,15944
407,35657
407,27597
407,12878
407,17485
407,34640
407,23505
407,20562
407,13397
407,5080
407,31321
407,31962
407,31503
407,31202
407,27877
407,33128
407,361
407,1899
407,34642
407,31473
407,9202
407,16243
407,12094
407,35702
407,33145
407,17402
407,16123
407,34941
407,9854
407,25557
408,32852
408,2397
409,33024
409,25154
409,24644
409,3333
409,27590
409,16715
409,33474
409,32080
409,25362
409,33817
409,2564
409,3931
409,21789
409,31134
409,31972
409,8710
409,24685
409,15668
409,33015
409,33016
409,23422
409,23487
410,31834
411,33211
412,32883
412,5091
412,9259
412,30037
412,15830
412,32248
412,32825
412,16267
412,16029
412,30046
412,32885
413,3504
413,4777
413,34274
413,32603
413,31870
414,31873
414,2923
414,2308
414,2698
414,9100
414,3980
414,23312
414,23313
414,27794
414,23315
414,4760
414,23451
414,25504
414,19876
414,26167
414,4267
414,1459
414,20398
414,819
414,1463
414,26168
414,27449
414,11835
414,23369
414,27198
414,19540
414,3521
414,31557
414,27208
414,5577
414,9546
414,23479
414,4428
414,1615
414,30968
414,31444
414,1000
414,1209
414,24152
414,31844
414,23386
414,2011
414,17244
414,24165
414,16
414,1508
414,30565
414,2408
414,31467
414,32620
414,26094
414,22511
414,21480
414,23282
414,4727
414,23288
414,22484
414,10366
415,32832
415,30369
415,32995
415,32624
415,5350
415,32621
416,32801
416,31490
416,25923
416,21670
416,23464
416,3465
416,31634
416,30866
416,23343
416,23280
416,32817
416,19954
416,32500
416,854
416,3337
416,27352
416,20761
416,4671
416,21501
416,15742
416,30111
417,32535
417,34004
417,31543
417,35145
417,34635
417,32073
418,2752
418,27104
418,32402
418,32196
418,5477
418,714
419,34717
419,32993
419,32882
419,15989
419,15679
420,5411
420,13842
420,19235
420,19091
420,2453
420,32072
420,32980
420,19523
421,2501
421,2544
421,9747
421,27006
421,3534
421,20570
421,32828
421,1101
421,31502
421,30207
422,8832
422,19201
422,9348
422,16261
422,15928
422,15879
422,16090
422,9738
422,35211
422,30383
422,19213
422,23310
422,32109
422,29968
422,15512
422,32658
422,27156
422,34710
422,16279
422,31384
422,33945
422,15514
422,35611
422,8781
422,16157
422,8990
422,21279
422,19232
422,29993
422,682
422,25711
422,27180
422,4786
422,35613
422,33329
422,32090
422,15923
422,9783
422,34616
422,3260
422,34621
422,12478
422,35013
422,2657
422,584
422,16203
422,8780
422,12877
422,590
422,13389
422,8284
422,3153
422,15698
422,15833
422,15578
422,30299
422,15836
422,4858
422,17559
422,32080
422,26722
422,34020
422,3046
422,9190
422,9960
422,30844
422,26730
422,9106
422,4206
422,19055
422,30451
422,15608
422,16122
422,32379
422,30460
422,16255
423,26112
423,35329
423,19082
423,33035
423,32269
423,34704
423,16277
423,11674
423,32730
423,33184
423,21799
423,35625
423,19500
423,30813
423,24605
423,17456
423,9911
423,35512
423,32313
423,26682
423,23356
423,13642
423,9022
423,23615
423,30272
423,35142
423,15818
423,30050
423,32334
423,34129
423,16085
423,30810
423,32603
423,8541
423,34015
423,35681
423,35554
423,33659
423,10471
423,23146
423,9707
423,4076
423,34798
423,32240
423,35959
423,32507
423,31870
424,12096
424,4672
424,21698
424,4164
424,1160
424,22858
424,12171
424,15828
424,22874
424,4762
424,27680
424,17572
424,21413
424,10280
424,1257
424,31468
424,3816
424,21422
424,8616
424,12788
424,1077
424,21302
424,8759
425,32336
425,11490
425,998
425,19083
425,9196
425,23586
425,19118
425,32272
425,24499
425,21653
425,33814
425,15640
425,16218
425,3550
425,30077
425,19582
426,31857
426,31859
427,32621
427,32702
427,34509
428,32481
428,33762
428,34245
428,18950
428,31841
428,34246
428,31433
428,8679
428,31842
428,33232
428,31857
428,31859
428,19517
429,19121
429,33010
429,34148
429,31381
429,30618
429,32829
430,4737
430,12034
430,2052
430,11910
430,18952
430,35628
430,10378
430,2571
430,33036
430,23170
430,11790
430,13711
430,10819
430,25110
430,31127
430,26395
430,25119
430,18976
430,3361
430,2935
430,22564
430,25509
430,1452
430,17276
430,4012
430,9388
430,35058
430,5233
430,9455
430,25520
430,11314
430,4172
430,16566
430,25143
430,33132
430,13113
430,25146
430,32315
430,316
430,11965
430,30526
430,32319
430,34627
430,965
430,34630
430,34631
430,25036
430,1737
430,25035
430,27084
430,22861
430,25167
430,2000
430,3794
430,23763
430,1934
430,26681
430,8868
430,27738
430,33001
430,34781
430,471
430,35771
430,23782
430,1255
430,9577
430,5483
430,13676
430,12397
430,366
430,32314
430,3312
430,17649
430,23154
430,15861
430,22518
430,19049
430,29944
430,2054
430,3381
430,32252
430,4589
431,34787
432,32290
432,743
433,24576
433,33904
433,3842
433,30211
433,27268
433,3299
433,3433
433,2892
433,32290
433,5554
433,432
433,24594
433,8307
433,3831
433,2217
433,27387
434,33024
434,31683
434,32708
434,15685
434,25990
434,33092
434,31562
434,2647
434,33506
434,4238
434,8208
434,33172
434,19129
434,33817
434,33307
434,30364
434,33823
434,31584
434,30114
434,31972
434,30821
434,1066
434,2987
434,20669
434,35186
434,31225
434,31626
434,34878
435,34625
435,12034
435,34627
435,11332
435,12934
435,10378
435,30423
435,30018
435,26127
435,13520
435,18976
435,30372
435,29978
435,33371
435,16096
435,2649
435,8868
435,19049
435,13676
435,12397
435,26671
435,35058
435,30258
435,33001
435,29944
435,13113
435,32314
435,32315
435,17469
435,4100
435,32319
436,19024
436,31409
436,32997
436,33494
437,4060
437,8940
437,16067
437,21540
437,16741
437,881
437,27175
437,1164
437,34505
437,1687
437,31500
437,9001
437,48
437,21329
437,8790
437,16567
437,540
437,1191
437,11294
437,3391
438,33440
438,3648
438,3810
438,34787
438,3749
438,4167
438,4777
438,746
438,3692
438,22542
438,35279
438,19920
438,25489
438,26707
438,31000
438,3504
438,4887
438,30168
438,10489
438,30936
438,32318
439,32852
440,30368
440,32889
440,34666
440,31331
441,1089
441,30987
441,33637
441,31211
441,1037
441,3757
441,31342
441,15855
441,25712
441,27454
441,15958
441,35127
441,31449
441,31855
441,606
441,15901
441,31518
442,33089
442,33093
442,32774
442,20167
442,35018
442,31501
442,33359
442,34000
442,19089
442,30099
442,35927
442,30809
442,33501
442,33694
442,34144
442,32161
442,33445
442,33447
442,19180
442,35311
442,33072
442,1267
442,1406
443,32640
443,31016
443,30426
443,35596
443,32821
444,32930
445,33611
445,32870
445,30335
446,33067
446,32743
447,33344
447,32321
447,23490
447,35653
447,19015
447,26986
447,23437
447,30072
447,34642
447,26969
447,31321
447,8734
447,9119
447,30240
447,23332
447,19110
447,13031
447,20073
447,23658
447,35463
447,34002
447,2542
447,16175
447,23281
447,30066
447,35486
447,9463
447,15736
447,13306
447,34941
447,9791
448,30065
448,32804
448,31509
448,31361
448,31834
448,32142
449,33041
449,32685
449,33173
450,32065
450,33783
450,34012
450,32646
450,32783
451,19457
451,27394
451,30531
451,32836
451,31878
451,34405
451,34896
451,2065
451,32852
451,23000
451,2970
451,25310
451,26719
451,20833
451,34886
451,8977
451,33385
451,32746
451,33457
451,1844
451,822
451,34873
451,30970
451,33503
451,23210
451,32191
452,32802
452,31493
453,1555
453,3537
453,31627
453,33444
453,16661
453,16742
453,4057
453,16682
453,21611
453,16559
454,1708
454,4346
454,31907
454,32660
454,34466
455,32290
455,743
456,31794
457,32397
457,31569
457,34773
457,32894
457,30063
458,32931
458,32292
458,30071
458,20633
458,922
458,31178
459,31107
459,1767
459,32264
459,30985
459,1995
459,13
459,32589
459,29969
459,30999
459,4569
459,23165
459,32287
460,32766
461,27392
461,33794
461,4868
461,21637
461,8198
461,23303
461,2568
461,32777
461,21770
461,32012
461,9870
461,26004
461,23062
461,2455
461,24598
461,27162
461,35461
461,32419
461,19108
461,9638
461,11687
461,15912
461,20138
461,23859
461,16270
461,10551
461,21304
461,34719
461,35876
461,22974
461,35135
461,15938
461,33989
461,30155
461,15692
461,35149
461,23502
461,33997
461,35152
461,10579
461,17493
461,34390
461,15652
461,26076
461,15581
461,741
461,15590
461,33641
461,15722
461,19565
461,9555
461,32884
461,12021
461,24567
461,33145
461,12282
461,8319
462,33008
462,32410
462,34763
462,32780
463,8451
463,16055
463,32684
463,33370
463,19997
463,15757
463,35518
463,20109
464,33914
464,34471
464,33335
465,31543
465,32674
465,32981
465,33686
465,32535
465,35145
465,35335
465,35853
465,32073
466,800
466,5442
466,22469
466,24582
466,737
466,24714
466,5456
466,31843
466,5524
466,17301
466,17496
466,19546
466,883
466,27228
466,4698
466,37
466,24608
466,16112
466,3683
466,19910
466,30311
466,31401
466,27434
466,5486
466,32623
466,21360
466,9331
466,8372
466,4955
466,34938
466,27594
467,30368
467,32993
467,32882
467,32363
467,34717
468,32800
469,4741
469,2279
469,31690
469,33959
469,684
469,1229
469,5358
469,30894
469,2738
469,3118
469,4630
469,280
469,31771
469,31772
469,1909
470,20137
470,32258
470,29981
471,5344
471,32449
471,32866
471,35493
471,35302
471,30055
471,34794
471,35767
471,35630
471,35002
471,23189
471,34806
471,32631
471,33304
471,35001
471,27418
471,31455
471,35548
471,32509
471,35678
471,35157
472,29990
472,31415
473,34787
474,24577
474,35077
474,17158
474,12011
474,30117
474,23564
474,26896
474,32786
474,23683
474,23573
474,25366
474,33370
474,30498
474,29987
474,21797
474,33064
474,18987
474,23600
474,35126
474,33161
474,15673
474,34109
474,15934
474,32320
474,19212
474,25166
474,32335
474,19536
474,24659
474,35157
474,5207
474,19034
474,27230
474,16208
474,30050
474,31332
474,25062
474,20070
474,33383
474,35689
474,33390
474,15727
474,15984
474,3953
474,9848
474,19066
474,34684
474,32126
474,20099
474,11657
474,15759
474,5521
474,26517
474,34968
474,23195
474,19568
474,8867
474,32677
474,15787
474,32684
474,9033
474,35255
474,3261
474,25024
474,17347
474,30412
474,3278
474,9452
474,5334
474,35800
474,19163
474,35548
474,35877
474,20048
474,31458
474,8934
474,26089
474,35819
474,31980
474,32237
474,31983
474,35059
474,1780
474,35035
474,35321
474,26106
474,13051
475,32641
475,1957
475,26668
475,34891
475,24172
475,33134
475,3631
475,34898
475,19571
475,31990
475,1705
475,32152
475,1753
475,5532
475,32477
475,34430
475,23007
476,35802
476,8737
476,32693
476,33222
476,574
476,15994
476,20123
476,33772
476,32330
476,20094
476,2447
477,15776
477,15681
477,32090
477,32379
478,32260
478,33477
478,582
478,15947
478,3884
478,30445
478,30478
478,31345
478,4979
478,32436
478,31541
478,33238
478,9367
478,35098
478,35868
478,30493
478,31263
479,33651
479,34260
479,34294
479,33590
479,5543
480,33426
480,31307
480,33375
481,19128
481,33544
481,31635
481,32892
481,33543
482,1250
482,32851
482,17150
482,32290
482,862
482,13789
483,33992
483,32700
483,34511
484,31640
485,32290
485,30595
485,19157
485,12807
485,33890
485,3259
485,2892
485,3842
485,30594
485,26018
486,35750
486,31473
486,19556
486,13397
486,4358
486,35697
486,8696
486,31577
486,35867
486,35037
486,31317
487,33914
487,34471
487,34341
487,33894
487,33335
488,25351
488,31146
488,30319
488,32687
489,19488
489,32327
489,15813
489,30405
490,34096
490,34259
490,33431
490,33561
490,31612
490,34495
491,32092
492,31810
492,899
492,9444
492,25413
492,32359
492,4905
492,25418
492,26924
492,33774
492,34355
492,34386
492,32979
492,31753
492,31742
492,30793
492,27065
492,33690
492,30715
492,29949
492,31721
493,35728
493,30066
493,26651
493,30420
493,30072
493,32265
493,35339
493,32882
494,4352
494,30209
494,3331
494,582
494,20424
494,4588
494,17546
494,33291
494,25058
494,20692
494,25943
494,2649
494,31863
494,8890
494,27551
494,32544
494,10594
494,27815
494,24489
494,170
494,13100
494,2941
494,2928
494,11700
494,3893
494,32054
494,31081
494,34880
494,16890
494,22306
494,5436
494,3690
495,34804
495,32788
496,32897
496,19219
496,30519
496,33619
496,31531
496,32973
496,34222
497,31794
498,31794
499,33328
499,32075
500,32736
500,31489
500,30052
500,30417
500,26445
500,2894
500,31344
500,9681
500,25908
500,2617
500,30938
500,35133
500,24542
501,31616
501,2592
501,34884
501,1926
501,33057
501,34504
501,26641
501,32147
501,32377
501,33497
501,12698
501,23323
501,8413
501,33246
501,34299
501,27296
501,12705
501,2555
501,19494
501,1073
501,20648
501,13034
501,31009
501,239
501,9073
501,23155
501,32118
501,35897
501,25019
501,2812
501,23421
502,16097
502,19555
502,9988
502,8901
502,29958
502,15560
502,16265
502,16138
502,13707
502,21324
502,34830
502,4080
502,30438
502,3423
502,32707
502,24532
502,34869
502,31322
502,35099
502,19869
502,13439
503,34897
503,34787
503,34900
504,31810
504,32979
504,34386
504,33774
505,30208
505,33475
505,27396
505,8200
505,13513
505,3722
505,30539
505,15756
505,849
505,20690
505,11347
505,13271
505,33432
505,27483
505,26524
505,2660
505,26982
505,32870
505,13226
505,754
505,31023
505,31024
505,31218
505,33523
505,15604
505,32569
505,26174
506,32769
506,31109
506,35206
506,16008
506,32651
506,5260
506,8210
506,30355
506,32788
506,11669
506,35225
506,19225
506,35866
506,32414
506,23174
506,33062
506,13225
506,3083
506,27782
506,18997
506,12855
506,1343
506,30400
506,35137
506,31115
506,35143
506,35903
506,35530
506,11575
506,16169
506,35150
506,32848
506,16209
506,23890
506,17498
506,1105
506,4456
506,19178
506,621
506,31986
506,12275
506,34804
506,2037
506,23159
506,8952
506,17193
506,32448
506,30485
507,34880
507,34251
507,15654
507,35238
507,35320
507,31834
507,31131
508,16016
508,31344
508,33442
508,31489
509,32484
509,34796
509,30294
510,32800
510,19937
510,30051
510,5409
510,26696
510,15639
510,30446
510,19154
510,15510
510,15737
510,32281
510,17180
510,33822
511,26399
511,9297
511,34787
511,34900
511,34897
511,36279
511,9643
511,35693
511,30575
512,26112
512,23041
512,32018
512,9995
512,808
512,9346
512,35086
512,30482
512,17428
512,33813
512,17176
512,11546
512,13341
512,19488
512,2339
512,8740
512,21543
512,23336
512,9003
512,19502
512,12079
512,9520
512,12593
512,16051
512,30005
512,9015
512,21561
512,24637
512,31299
512,17334
512,8265
512,31415
512,21325
512,21629
512,9809
512,25170
512,27733
512,569
512,8797
512,35422
512,24676
512,8295
512,15975
512,16146
512,35182
512,8307
512,21624
512,32890
512,8375
512,32384
512,33410
512,9579
512,35210
512,34699
512,32082
512,16269
512,19601
512,24649
512,2200
512,27546
512,30447
512,13468
512,17565
512,15813
512,19873
512,24741
512,16294
512,8363
512,26653
512,8627
512,24758
512,21431
512,5562
512,24512
512,9248
512,21699
512,30405
512,9419
512,31436
512,16590
512,13519
512,23205
512,19170
512,16102
512,9705
512,32338
512,35823
512,9457
512,8946
512,33816
512,12797
512,24575
513,31339
513,15997
513,2854
513,855
514,34076
514,33332
514,33414
515,34820
516,30177
516,33267
516,31486
516,34380
516,32842
516,33324
516,31214
516,31215
517,32123
517,30852
517,32093
518,8704
518,31490
518,5571
518,19126
518,34198
518,31329
518,4426
518,13131
518,32974
518,34191
518,33040
518,32533
518,15958
518,1431
518,1303
518,27620
518,606
518,26592
518,32801
518,33122
518,1252
518,1062
518,32422
518,32686
518,34197
518,1574
518,31342
518,34237
518,32881
518,32306
518,33012
518,23158
518,32439
518,34137
518,32953
518,33083
518,34122
518,10303
519,32892
520,35201
520,31467
520,23364
520,1990
520,391
520,9866
520,19468
520,24141
520,10575
520,19216
520,33172
520,4760
520,2525
520,29983
520,8865
520,29986
520,19876
520,24165
520,35432
520,35242
520,9451
520,5039
520,16053
520,23282
520,27892
520,8501
520,25364
520,26167
520,19540
520,35386
520,32955
520,1610
520,33461
521,20161
521,25060
521,1829
521,33543
521,33544
521,34956
521,4109
521,33680
521,23569
521,31635
521,30932
521,2195
521,23576
521,23547
521,32892
521,8733
521,34149
522,3393
522,16707
522,197
522,4873
522,16843
522,3725
522,16672
522,1848
522,658
522,34949
522,16855
522,4248
522,668
522,32992
522,158
522,16671
522,4512
522,1314
522,5413
522,16678
522,489
522,4330
522,2412
522,5231
522,31365
522,2673
522,434
522,3230
522,16713
522,1016
522,30238
522,315
522,2428
522,4029
522,16736
523,16129
523,34818
523,33494
523,19590
523,33665
523,32008
523,1801
523,29962
523,33291
523,1037
523,35598
523,35629
523,33681
523,23826
523,30356
523,31509
523,32142
523,2839
523,31900
523,23579
523,34716
523,33821
523,33183
523,35360
523,35022
523,32546
523,2843
523,35620
523,35238
523,35757
523,27434
523,19501
523,35246
523,31409
523,1489
523,33166
523,33848
523,32254
523,16060
523,27454
523,23615
523,35136
523,672
523,34251
523,23358
523,34880
523,35148
523,27594
523,32887
523,19148
523,34978
523,35534
523,34292
523,5456
523,33144
523,35026
523,31395
523,31188
523,34766
523,35542
523,35799
523,35672
523,32804
523,19162
523,31863
523,34014
523,32741
523,5367
523,32997
523,24549
523,35089
523,25712
523,35571
523,31834
523,32638
523,35318
523,31361
523,35320
523,33658
523,31131
523,2218
523,31358
524,2689
524,3972
524,32470
524,19207
524,4616
524,27787
524,13839
524,12048
524,30998
524,32345
524,3868
524,19101
524,10272
524,12964
524,17318
524,2989
524,2119
524,27820
524,21293
524,17199
524,25009
524,24757
524,24249
524,26685
524,24629
524,27583
524,15686
524,25159
524,34636
524,334
524,10579
524,30292
524,9557
524,5078
524,31319
524,11865
524,24675
524,32740
524,8935
524,30419
524,30453
524,24567
524,23675
524,23036
524,8917
525,32265
525,30066
525,32882
525,34717
525,32993
526,2752
526,23299
526,30853
526,3208
526,9098
526,23308
526,23693
526,1806
526,23440
526,10643
526,10517
526,35872
526,4391
526,1571
526,35889
526,22313
526,23338
526,33650
526,5295
526,32945
526,23348
526,4536
526,26169
526,33978
526,33976
526,23484
526,23370
526,33472
526,32224
526,714
526,1869
526,8654
526,9552
526,31313
526,27102
526,27104
526,4880
526,32103
526,4968
526,4540
526,4587
526,3184
526,2418
526,8440
526,30461
526,31615
527,31323
527,33350
527,35159
528,30448
528,35104
528,31083
528,19493
528,23207
528,1743
528,24729
528,34823
528,32398
528,32261
529,34245
529,4552
529,5134
529,30992
529,31830
529,31832
529,35801
529,3354
529,31007
529,35552
529,31841
529,5346
529,20580
529,31399
529,35690
529,33651
529,23358
529,34294
529,1914
529,4667
529,31996
529,34238
529,63
530,8194
530,1195
530,19204
530,30599
530,20616
530,21290
530,13069
530,13582
530,2068
530,10649
530,35739
530,22943
530,31394
530,35236
530,1575
530,27562
530,27399
530,2230
530,17349
530,11581
530,3267
530,21573
530,967
530,1225
530,33355
530,11661
530,16082
530,27475
530,34007
530,9432
530,26970
530,4187
530,22492
530,34020
530,30823
530,10345
530,9194
530,10279
530,9021
530,21746
530,2547
530,10750
530,9854
530,26749
530,8702
530,30847
531,33280
531,30112
531,18981
531,32632
531,30361
531,35291
531,32911
532,31299
532,33011
532,32588
532,34019
533,32800
533,34738
533,34222
534,32544
534,31409
534,35571
534,32997
534,33163
534,35148
535,35136
535,32160
535,33795
535,20166
535,35238
535,35089
535,33291
535,32142
535,33681
535,15603
535,32887
535,31863
535,34251
536,33328
536,32075
536,34774
537,31555
537,12739
537,17412
537,19525
537,4422
537,30913
537,31547
537,33738
537,3234
537,16526
537,5165
537,31185
537,27858
537,35155
537,3342
537,10326
537,8471
537,33113
537,30686
537,30688
537,33953
537,4578
537,31523
537,1125
537,32615
537,16552
537,12266
537,21563
537,1645
537,3133
537,2992
537,9522
537,31315
537,381
537,13688
537,31418
537,31355
537,31274
537,31786
538,34008
538,34721
538,32919
539,31640
539,1019
539,2742
539,31687
540,33782
541,19088
541,31446
541,30010
541,34652
541,35434
541,32030
541,32975
542,34529
542,32290
542,33890
542,27038
543,32952
543,32985
543,31622
543,33174
543,31617
544,23616
544,26236
544,30592
544,515
544,34631
544,32712
544,30025
544,24138
544,567
544,5516
544,27119
544,31104
544,10569
544,15545
544,33818
544,26556
544,5501
544,26174
545,34264
545,34267
545,34030
545,32094
546,34632
546,33624
546,1672
546,20155
546,15775
547,33536
547,34848
547,34588
547,31368
547,30185
547,32508
547,33037
547,31390
548,31339
548,15997
548,32941
549,16064
549,3361
549,3381
549,11910
549,1255
549,31336
549,23276
549,10378
549,27084
549,16046
549,25167
549,30256
549,3794
549,30644
549,1934
549,34935
549,31417
549,26395
549,29950
549,25119
550,15696
550,32401
550,32802
550,33331
550,30388
550,30390
550,35478
550,34728
550,32896
550,32302
550,32415
551,32128
551,705
551,31628
551,33039
551,32145
551,31378
551,31253
551,35287
551,19546
551,33051
551,31453
551,2271
551,30235
551,19171
551,32614
551,21351
551,30824
551,30251
551,561
551,1522
551,4851
551,19956
551,34042
551,3773
551,31550
552,35074
552,32900
552,23559
552,35784
552,18954
552,26711
552,35682
552,8719
552,24722
552,2261
552,32790
552,26647
552,35684
552,35087
552,35041
552,19490
552,35683
552,32996
552,17639
552,15530
552,32747
552,16236
552,31475
552,35850
552,24639
553,31378
553,32219
553,35405
554,34251
554,32804
554,35757
555,31617
555,15874
555,10499
555,17286
555,1160
555,34955
555,3468
555,33174
555,30553
555,4762
555,32288
555,35746
555,35235
